Date,Month,Day,Room_Type,Price,Customer_Rating,Booking_Source,Country
2024-02-05,2,5,Deluxe,217,3,Walk-in,France
2024-02-05,2,5,Double,114,5,Online,Australia
2024-02-05,2,5,Double,131,5,Corporate,Japan
2024-02-05,2,5,Double,91,2,Travel Agency,Canada
2024-02-05,2,5,Suite,248,2,Travel Agency,Canada
2024-02-05,2,5,Suite,222,2,Corporate,USA
2024-02-05,2,5,Single,59,4,Walk-in,France
2024-02-05,2,5,Deluxe,260,4,Travel Agency,USA
2024-02-05,2,5,Suite,188,5,Online,Germany
2024-02-05,2,5,Suite,200,2,Travel Agency,Canada
2024-02-05,2,5,Double,105,4,Walk-in,USA
2024-02-05,2,5,Single,96,3,Walk-in,Canada
2024-02-05,2,5,Deluxe,283,1,Corporate,UK
2024-02-05,2,5,Suite,217,4,Travel Agency,Australia
2024-02-05,2,5,Single,77,2,Online,UK
2024-02-06,2,6,Deluxe,324,4,Corporate,USA
2024-02-06,2,6,Double,81,4,Travel Agency,Japan
2024-02-06,2,6,Deluxe,316,3,Corporate,UK
2024-02-06,2,6,Suite,185,1,Online,USA
2024-02-06,2,6,Double,100,2,Walk-in,UK
2024-02-06,2,6,Double,91,3,Travel Agency,Australia
2024-02-06,2,6,Suite,214,3,Travel Agency,Japan
2024-02-06,2,6,Deluxe,221,4,Corporate,Australia
2024-02-06,2,6,Double,124,4,Online,Australia
2024-02-06,2,6,Single,89,1,Travel Agency,Germany
2024-02-06,2,6,Deluxe,372,2,Travel Agency,USA
2024-02-06,2,6,Double,149,2,Walk-in,Japan
2024-02-07,2,7,Suite,178,1,Online,France
2024-02-07,2,7,Double,83,1,Corporate,India
2024-02-07,2,7,Double,80,5,Travel Agency,Canada
2024-02-07,2,7,Deluxe,207,3,Walk-in,India
2024-02-07,2,7,Double,114,2,Online,USA
2024-02-07,2,7,Suite,287,4,Corporate,India
2024-02-07,2,7,Single,67,5,Travel Agency,Australia
2024-02-07,2,7,Double,141,3,Online,USA
2024-02-07,2,7,Single,74,4,Online,Australia
2024-02-07,2,7,Double,112,3,Travel Agency,Japan
2024-02-07,2,7,Suite,186,5,Travel Agency,USA
2024-02-07,2,7,Deluxe,299,2,Corporate,Australia
2024-02-07,2,7,Deluxe,359,2,Corporate,Australia
2024-02-08,2,8,Single,60,5,Walk-in,India
2024-02-08,2,8,Suite,276,4,Travel Agency,Japan
2024-02-08,2,8,Single,85,3,Travel Agency,India
2024-02-08,2,8,Double,111,1,Online,Germany
2024-02-08,2,8,Suite,220,4,Walk-in,Canada
2024-02-08,2,8,Double,117,4,Travel Agency,Japan
2024-02-08,2,8,Suite,236,3,Walk-in,India
2024-02-08,2,8,Double,145,2,Travel Agency,USA
2024-02-08,2,8,Deluxe,273,3,Corporate,USA
2024-02-08,2,8,Suite,197,1,Walk-in,Japan
2024-02-08,2,8,Double,131,4,Walk-in,USA
2024-02-08,2,8,Suite,299,4,Travel Agency,Australia
2024-02-09,2,9,Deluxe,291,3,Walk-in,India
2024-02-09,2,9,Suite,151,4,Travel Agency,Australia
2024-02-09,2,9,Deluxe,230,5,Online,France
2024-02-09,2,9,Suite,163,1,Corporate,France
2024-02-09,2,9,Single,66,4,Walk-in,Japan
2024-02-09,2,9,Suite,190,3,Walk-in,India
2024-02-09,2,9,Deluxe,309,2,Online,Canada
2024-02-09,2,9,Double,94,5,Travel Agency,Canada
2024-02-09,2,9,Single,74,5,Online,Japan
2024-02-09,2,9,Suite,297,4,Online,Canada
2024-02-09,2,9,Deluxe,335,3,Corporate,USA
2024-02-10,2,10,Suite,293,3,Corporate,UK
2024-02-10,2,10,Deluxe,222,2,Travel Agency,USA
2024-02-10,2,10,Deluxe,286,2,Corporate,France
2024-02-10,2,10,Suite,179,3,Corporate,USA
2024-02-10,2,10,Single,96,5,Walk-in,India
2024-02-10,2,10,Suite,196,1,Corporate,Canada
2024-02-10,2,10,Single,69,3,Corporate,Canada
2024-02-10,2,10,Double,136,4,Online,Australia
2024-02-10,2,10,Double,81,3,Corporate,USA
2024-02-10,2,10,Deluxe,312,5,Travel Agency,Germany
2024-02-10,2,10,Single,83,1,Travel Agency,Germany
2024-02-10,2,10,Double,109,4,Corporate,Australia
2024-02-10,2,10,Deluxe,297,5,Online,Canada
2024-02-10,2,10,Suite,283,3,Walk-in,USA
2024-02-10,2,10,Deluxe,215,2,Walk-in,Canada
2024-02-11,2,11,Deluxe,210,5,Corporate,USA
2024-02-11,2,11,Single,76,2,Online,Japan
2024-02-11,2,11,Single,61,1,Travel Agency,USA
2024-02-11,2,11,Double,92,2,Walk-in,UK
2024-02-11,2,11,Single,79,3,Walk-in,France
2024-02-11,2,11,Single,57,1,Travel Agency,India
2024-02-11,2,11,Deluxe,377,2,Travel Agency,Japan
2024-02-11,2,11,Deluxe,238,2,Walk-in,France
2024-02-11,2,11,Suite,230,2,Online,Japan
2024-02-11,2,11,Single,71,4,Travel Agency,USA
2024-02-11,2,11,Deluxe,365,5,Walk-in,Australia
2024-02-11,2,11,Double,81,2,Online,Australia
2024-02-11,2,11,Double,81,1,Travel Agency,France
2024-02-11,2,11,Double,102,3,Online,Germany
2024-02-11,2,11,Single,100,4,Walk-in,Germany
2024-02-12,2,12,Deluxe,256,5,Online,France
2024-02-12,2,12,Single,79,4,Online,UK
2024-02-12,2,12,Suite,260,2,Travel Agency,France
2024-02-12,2,12,Suite,287,2,Corporate,France
2024-02-12,2,12,Double,122,1,Corporate,USA
2024-02-12,2,12,Double,94,1,Travel Agency,India
2024-02-12,2,12,Single,65,5,Walk-in,Canada
2024-02-12,2,12,Deluxe,390,5,Travel Agency,USA
2024-02-12,2,12,Deluxe,252,1,Walk-in,France
2024-02-12,2,12,Suite,184,2,Online,Australia
2024-02-12,2,12,Double,109,3,Online,UK
2024-02-13,2,13,Suite,200,5,Walk-in,Germany
2024-02-13,2,13,Deluxe,272,4,Walk-in,UK
2024-02-13,2,13,Deluxe,252,3,Online,India
2024-02-13,2,13,Suite,276,1,Online,Japan
2024-02-13,2,13,Single,50,1,Corporate,Germany
2024-02-13,2,13,Single,87,1,Walk-in,Australia
2024-02-13,2,13,Deluxe,306,3,Online,UK
2024-02-13,2,13,Double,100,5,Online,India
2024-02-13,2,13,Suite,263,5,Travel Agency,USA
2024-02-13,2,13,Single,73,5,Travel Agency,USA
2024-02-13,2,13,Single,54,5,Walk-in,USA
2024-02-13,2,13,Suite,156,5,Corporate,USA
2024-02-13,2,13,Deluxe,376,1,Travel Agency,France
2024-02-13,2,13,Deluxe,258,2,Travel Agency,France
2024-02-13,2,13,Single,57,3,Corporate,France
2024-02-13,2,13,Suite,266,3,Online,France
2024-02-13,2,13,Double,137,3,Corporate,USA
2024-02-14,2,14,Suite,177,3,Corporate,UK
2024-02-14,2,14,Double,114,4,Online,France
2024-02-14,2,14,Single,72,2,Walk-in,India
2024-02-14,2,14,Suite,277,2,Walk-in,India
2024-02-14,2,14,Suite,236,3,Travel Agency,Canada
2024-02-14,2,14,Deluxe,373,5,Online,UK
2024-02-14,2,14,Single,60,4,Walk-in,Germany
2024-02-14,2,14,Suite,170,5,Online,USA
2024-02-14,2,14,Suite,167,1,Online,Germany
2024-02-14,2,14,Single,89,2,Travel Agency,Germany
2024-02-15,2,15,Single,52,1,Travel Agency,Germany
2024-02-15,2,15,Suite,229,5,Travel Agency,Australia
2024-02-15,2,15,Single,69,3,Travel Agency,France
2024-02-15,2,15,Double,138,5,Corporate,India
2024-02-15,2,15,Double,138,5,Online,Germany
2024-02-15,2,15,Suite,266,3,Online,Australia
2024-02-15,2,15,Single,99,5,Corporate,Germany
2024-02-15,2,15,Single,68,5,Walk-in,Japan
2024-02-15,2,15,Single,93,3,Travel Agency,Japan
2024-02-15,2,15,Suite,252,4,Online,India
2024-02-15,2,15,Suite,194,2,Walk-in,France
2024-02-15,2,15,Deluxe,295,3,Online,Canada
2024-02-16,2,16,Suite,276,5,Travel Agency,USA
2024-02-16,2,16,Double,88,1,Corporate,USA
2024-02-16,2,16,Double,130,1,Walk-in,UK
2024-02-16,2,16,Single,91,2,Travel Agency,UK
2024-02-16,2,16,Suite,167,2,Walk-in,Canada
2024-02-16,2,16,Suite,200,5,Walk-in,France
2024-02-16,2,16,Single,97,3,Corporate,Canada
2024-02-16,2,16,Double,139,1,Walk-in,USA
2024-02-16,2,16,Double,146,3,Travel Agency,Japan
2024-02-16,2,16,Single,77,2,Walk-in,UK
2024-02-16,2,16,Double,117,2,Travel Agency,Japan
2024-02-16,2,16,Deluxe,286,3,Online,USA
2024-02-16,2,16,Deluxe,334,3,Travel Agency,Germany
2024-02-17,2,17,Suite,154,4,Corporate,Australia
2024-02-17,2,17,Single,78,5,Walk-in,Australia
2024-02-17,2,17,Suite,170,5,Travel Agency,Australia
2024-02-17,2,17,Double,115,3,Travel Agency,Germany
2024-02-17,2,17,Deluxe,236,1,Travel Agency,India
2024-02-17,2,17,Suite,229,3,Travel Agency,UK
2024-02-17,2,17,Deluxe,350,2,Corporate,Germany
2024-02-17,2,17,Deluxe,340,2,Online,India
2024-02-17,2,17,Suite,283,5,Travel Agency,Canada
2024-02-17,2,17,Double,150,5,Corporate,USA
2024-02-17,2,17,Single,86,1,Travel Agency,India
2024-02-17,2,17,Suite,157,3,Corporate,Germany
2024-02-17,2,17,Suite,257,2,Travel Agency,UK
2024-02-17,2,17,Suite,270,4,Online,Germany
2024-02-17,2,17,Suite,177,2,Corporate,Germany
2024-02-18,2,18,Double,127,4,Corporate,Australia
2024-02-18,2,18,Double,82,5,Corporate,UK
2024-02-18,2,18,Suite,208,2,Travel Agency,Germany
2024-02-18,2,18,Double,146,2,Online,USA
2024-02-18,2,18,Deluxe,265,1,Walk-in,France
2024-02-18,2,18,Deluxe,206,4,Online,Canada
2024-02-18,2,18,Deluxe,246,4,Online,Australia
2024-02-18,2,18,Single,73,4,Travel Agency,Canada
2024-02-18,2,18,Single,78,3,Walk-in,India
2024-02-18,2,18,Suite,179,1,Travel Agency,UK
2024-02-18,2,18,Single,67,5,Corporate,Germany
2024-02-18,2,18,Double,148,5,Travel Agency,Canada
2024-02-18,2,18,Single,75,1,Online,Japan
2024-02-19,2,19,Suite,184,5,Online,France
2024-02-19,2,19,Suite,275,5,Online,France
2024-02-19,2,19,Deluxe,328,3,Travel Agency,USA
2024-02-19,2,19,Double,122,4,Corporate,France
2024-02-19,2,19,Deluxe,305,5,Travel Agency,USA
2024-02-19,2,19,Suite,180,1,Walk-in,UK
2024-02-19,2,19,Suite,251,3,Online,Australia
2024-02-19,2,19,Double,85,1,Corporate,Germany
2024-02-19,2,19,Single,76,1,Online,UK
2024-02-19,2,19,Double,92,5,Online,India
2024-02-19,2,19,Double,137,3,Online,Japan
2024-02-19,2,19,Suite,284,5,Corporate,Canada
2024-02-19,2,19,Double,94,4,Corporate,Japan
2024-02-19,2,19,Double,91,5,Walk-in,Australia
2024-02-19,2,19,Deluxe,257,1,Walk-in,UK
2024-02-19,2,19,Single,67,2,Walk-in,Australia
2024-02-19,2,19,Double,109,1,Travel Agency,Japan
2024-02-19,2,19,Deluxe,257,5,Corporate,Canada
2024-02-20,2,20,Suite,222,1,Online,Germany
2024-02-20,2,20,Double,131,3,Travel Agency,Canada
2024-02-20,2,20,Double,84,2,Walk-in,India
2024-02-20,2,20,Double,147,1,Corporate,USA
2024-02-20,2,20,Double,132,5,Walk-in,Japan
2024-02-20,2,20,Single,78,3,Walk-in,France
2024-02-20,2,20,Double,133,5,Walk-in,Australia
2024-02-20,2,20,Deluxe,316,1,Online,Germany
2024-02-20,2,20,Double,138,2,Corporate,Australia
2024-02-20,2,20,Double,102,5,Corporate,USA
2024-02-20,2,20,Suite,290,3,Walk-in,Germany
2024-02-20,2,20,Single,91,2,Corporate,Australia
2024-02-20,2,20,Deluxe,384,4,Online,India
2024-02-20,2,20,Single,75,2,Walk-in,Japan
2024-02-20,2,20,Suite,237,2,Walk-in,USA
2024-02-20,2,20,Deluxe,236,4,Corporate,Germany
2024-02-21,2,21,Single,67,1,Corporate,Canada
2024-02-21,2,21,Deluxe,245,3,Corporate,USA
2024-02-21,2,21,Double,126,3,Corporate,USA
2024-02-21,2,21,Single,88,2,Walk-in,Australia
2024-02-21,2,21,Single,57,4,Travel Agency,USA
2024-02-21,2,21,Single,94,5,Online,Canada
2024-02-21,2,21,Double,143,3,Corporate,Canada
2024-02-21,2,21,Double,149,4,Walk-in,UK
2024-02-21,2,21,Single,55,3,Walk-in,UK
2024-02-21,2,21,Single,96,2,Travel Agency,India
2024-02-21,2,21,Deluxe,305,1,Online,France
2024-02-21,2,21,Deluxe,366,3,Walk-in,Japan
2024-02-22,2,22,Deluxe,316,3,Travel Agency,France
2024-02-22,2,22,Suite,190,3,Corporate,Japan
2024-02-22,2,22,Single,91,5,Walk-in,France
2024-02-22,2,22,Suite,296,5,Travel Agency,UK
2024-02-22,2,22,Deluxe,204,1,Online,UK
2024-02-22,2,22,Single,74,5,Online,Australia
2024-02-22,2,22,Deluxe,344,2,Walk-in,Japan
2024-02-22,2,22,Single,82,5,Walk-in,Japan
2024-02-22,2,22,Deluxe,324,5,Online,Japan
2024-02-22,2,22,Double,115,1,Online,Canada
2024-02-22,2,22,Suite,285,3,Corporate,UK
2024-02-22,2,22,Single,90,5,Online,Japan
2024-02-22,2,22,Suite,230,4,Walk-in,France
2024-02-22,2,22,Suite,288,4,Online,Canada
2024-02-22,2,22,Double,146,2,Corporate,France
2024-02-22,2,22,Suite,198,1,Online,Australia
2024-02-22,2,22,Single,80,4,Walk-in,France
2024-02-22,2,22,Suite,268,2,Corporate,USA
2024-02-22,2,22,Single,57,3,Online,Australia
2024-02-22,2,22,Suite,233,4,Travel Agency,India
2024-02-23,2,23,Deluxe,310,3,Online,India
2024-02-23,2,23,Deluxe,393,4,Travel Agency,USA
2024-02-23,2,23,Double,82,5,Corporate,Germany
2024-02-23,2,23,Suite,208,2,Online,UK
2024-02-23,2,23,Double,138,5,Corporate,USA
2024-02-23,2,23,Single,84,4,Travel Agency,India
2024-02-23,2,23,Single,50,1,Travel Agency,UK
2024-02-23,2,23,Double,131,5,Online,India
2024-02-23,2,23,Double,80,4,Online,Germany
2024-02-23,2,23,Suite,211,1,Corporate,India
2024-02-23,2,23,Deluxe,381,2,Travel Agency,UK
2024-02-23,2,23,Double,129,2,Online,UK
2024-02-23,2,23,Double,81,2,Online,Japan
2024-02-23,2,23,Single,69,2,Online,Australia
2024-02-23,2,23,Suite,291,2,Corporate,India
2024-02-23,2,23,Suite,295,2,Walk-in,UK
2024-02-23,2,23,Suite,170,4,Online,Germany
2024-02-24,2,24,Suite,175,1,Corporate,UK
2024-02-24,2,24,Deluxe,359,2,Corporate,Canada
2024-02-24,2,24,Deluxe,319,3,Travel Agency,Australia
2024-02-24,2,24,Single,74,1,Online,USA
2024-02-24,2,24,Double,131,3,Walk-in,USA
2024-02-24,2,24,Deluxe,381,2,Travel Agency,UK
2024-02-24,2,24,Suite,204,4,Online,Japan
2024-02-24,2,24,Double,128,1,Walk-in,Japan
2024-02-24,2,24,Suite,242,5,Travel Agency,UK
2024-02-24,2,24,Single,53,5,Online,France
2024-02-24,2,24,Single,64,4,Travel Agency,Canada
2024-02-24,2,24,Suite,243,2,Travel Agency,India
2024-02-24,2,24,Double,150,2,Walk-in,France
2024-02-24,2,24,Double,91,5,Online,UK
2024-02-25,2,25,Deluxe,365,4,Walk-in,USA
2024-02-25,2,25,Double,148,1,Corporate,Canada
2024-02-25,2,25,Single,88,5,Online,Canada
2024-02-25,2,25,Deluxe,219,2,Corporate,Australia
2024-02-25,2,25,Deluxe,208,4,Corporate,UK
2024-02-25,2,25,Single,58,1,Travel Agency,India
2024-02-25,2,25,Deluxe,239,4,Walk-in,Japan
2024-02-25,2,25,Deluxe,303,3,Walk-in,Japan
2024-02-25,2,25,Deluxe,301,1,Travel Agency,Japan
2024-02-25,2,25,Single,63,5,Travel Agency,UK
2024-02-25,2,25,Suite,223,2,Corporate,UK
2024-02-25,2,25,Single,86,2,Walk-in,Japan
2024-02-25,2,25,Deluxe,378,1,Walk-in,UK
2024-02-26,2,26,Double,124,1,Walk-in,Germany
2024-02-26,2,26,Double,121,3,Corporate,India
2024-02-26,2,26,Single,54,2,Online,India
2024-02-26,2,26,Deluxe,367,5,Travel Agency,Canada
2024-02-26,2,26,Double,80,2,Corporate,Australia
2024-02-26,2,26,Suite,236,2,Walk-in,USA
2024-02-26,2,26,Suite,274,4,Walk-in,UK
2024-02-26,2,26,Deluxe,342,1,Travel Agency,India
2024-02-26,2,26,Deluxe,336,4,Walk-in,France
2024-02-26,2,26,Double,125,3,Corporate,Japan
2024-02-26,2,26,Single,79,1,Corporate,Australia
2024-02-26,2,26,Deluxe,294,4,Travel Agency,UK
2024-02-26,2,26,Deluxe,350,5,Online,UK
2024-02-26,2,26,Suite,161,3,Travel Agency,Canada
2024-02-26,2,26,Double,106,5,Walk-in,Canada
2024-02-26,2,26,Suite,251,4,Travel Agency,India
2024-02-26,2,26,Suite,253,5,Travel Agency,Japan
2024-02-26,2,26,Double,87,2,Online,Germany
2024-02-26,2,26,Deluxe,307,2,Walk-in,UK
2024-02-27,2,27,Double,102,3,Walk-in,UK
2024-02-27,2,27,Suite,200,4,Online,USA
2024-02-27,2,27,Deluxe,338,1,Corporate,Japan
2024-02-27,2,27,Suite,244,4,Corporate,France
2024-02-27,2,27,Single,68,4,Online,Germany
2024-02-27,2,27,Double,129,1,Online,Japan
2024-02-27,2,27,Suite,222,1,Travel Agency,Germany
2024-02-27,2,27,Double,107,1,Travel Agency,Germany
2024-02-27,2,27,Deluxe,314,2,Walk-in,Canada
2024-02-27,2,27,Single,68,3,Online,Canada
2024-02-28,2,28,Single,80,4,Travel Agency,Japan
2024-02-28,2,28,Deluxe,374,3,Corporate,UK
2024-02-28,2,28,Suite,260,3,Walk-in,India
2024-02-28,2,28,Deluxe,307,4,Walk-in,Germany
2024-02-28,2,28,Suite,152,4,Walk-in,USA
2024-02-28,2,28,Deluxe,273,5,Walk-in,Canada
2024-02-28,2,28,Suite,211,4,Online,USA
2024-02-28,2,28,Deluxe,354,4,Corporate,UK
2024-02-28,2,28,Double,148,5,Online,USA
2024-02-28,2,28,Deluxe,287,3,Online,Canada
2024-02-28,2,28,Single,73,2,Walk-in,Australia
2024-02-28,2,28,Double,140,1,Walk-in,UK
2024-02-28,2,28,Single,57,3,Travel Agency,Japan
2024-02-28,2,28,Double,88,3,Travel Agency,France
2024-02-28,2,28,Double,138,3,Corporate,France
2024-02-28,2,28,Single,61,2,Corporate,Japan
2024-02-28,2,28,Double,84,2,Online,Canada
2024-02-28,2,28,Suite,219,3,Walk-in,Germany
2024-02-29,2,29,Suite,243,2,Walk-in,Japan
2024-02-29,2,29,Double,97,3,Walk-in,France
2024-02-29,2,29,Deluxe,326,4,Walk-in,Canada
2024-02-29,2,29,Suite,250,2,Walk-in,Germany
2024-02-29,2,29,Suite,272,3,Online,Canada
2024-02-29,2,29,Deluxe,235,5,Walk-in,Australia
2024-02-29,2,29,Deluxe,277,5,Walk-in,France
2024-02-29,2,29,Double,89,5,Online,Japan
2024-02-29,2,29,Suite,215,4,Travel Agency,UK
2024-02-29,2,29,Deluxe,262,4,Walk-in,Canada
2024-02-29,2,29,Single,87,5,Walk-in,Germany
2024-03-01,3,1,Deluxe,394,1,Online,France
2024-03-01,3,1,Deluxe,312,1,Travel Agency,USA
2024-03-01,3,1,Suite,224,1,Walk-in,Canada
2024-03-01,3,1,Single,56,1,Walk-in,Australia
2024-03-01,3,1,Single,72,3,Corporate,USA
2024-03-01,3,1,Single,74,1,Corporate,UK
2024-03-01,3,1,Deluxe,321,2,Walk-in,Germany
2024-03-01,3,1,Single,87,2,Corporate,UK
2024-03-01,3,1,Double,83,3,Corporate,France
2024-03-01,3,1,Single,95,5,Travel Agency,Japan
2024-03-01,3,1,Double,94,2,Walk-in,Germany
2024-03-01,3,1,Double,98,3,Travel Agency,Canada
2024-03-01,3,1,Suite,294,4,Walk-in,Germany
2024-03-01,3,1,Suite,151,1,Walk-in,Germany
2024-03-01,3,1,Deluxe,332,2,Corporate,Germany
2024-03-01,3,1,Double,134,4,Corporate,USA
2024-03-01,3,1,Deluxe,262,3,Corporate,Japan
2024-03-01,3,1,Deluxe,216,2,Travel Agency,France
2024-03-01,3,1,Double,95,5,Corporate,Japan
2024-03-01,3,1,Single,100,1,Walk-in,USA
2024-03-02,3,2,Double,82,1,Walk-in,Australia
2024-03-02,3,2,Single,59,3,Online,Canada
2024-03-02,3,2,Deluxe,293,1,Online,Australia
2024-03-02,3,2,Suite,181,1,Online,Japan
2024-03-02,3,2,Deluxe,225,3,Corporate,Japan
2024-03-02,3,2,Single,53,1,Travel Agency,Canada
2024-03-02,3,2,Deluxe,323,2,Travel Agency,UK
2024-03-02,3,2,Suite,183,5,Travel Agency,Australia
2024-03-02,3,2,Deluxe,322,5,Corporate,Australia
2024-03-02,3,2,Single,82,5,Travel Agency,UK
2024-03-02,3,2,Deluxe,337,4,Walk-in,Canada
2024-03-02,3,2,Double,117,1,Online,USA
2024-03-03,3,3,Double,80,4,Corporate,Germany
2024-03-03,3,3,Deluxe,205,3,Corporate,USA
2024-03-03,3,3,Single,78,1,Corporate,UK
2024-03-03,3,3,Deluxe,307,1,Online,UK
2024-03-03,3,3,Deluxe,330,1,Walk-in,Germany
2024-03-03,3,3,Deluxe,343,4,Online,France
2024-03-03,3,3,Deluxe,247,5,Travel Agency,Japan
2024-03-03,3,3,Single,84,3,Travel Agency,Japan
2024-03-03,3,3,Double,90,3,Corporate,France
2024-03-03,3,3,Deluxe,281,1,Walk-in,Germany
2024-03-03,3,3,Double,124,5,Walk-in,UK
2024-03-03,3,3,Suite,228,2,Travel Agency,Canada
2024-03-03,3,3,Single,50,3,Corporate,USA
2024-03-03,3,3,Double,116,3,Corporate,Australia
2024-03-03,3,3,Suite,223,3,Travel Agency,UK
2024-03-03,3,3,Suite,163,5,Online,Australia
2024-03-03,3,3,Double,92,3,Online,France
2024-03-04,3,4,Suite,166,4,Travel Agency,UK
2024-03-04,3,4,Double,134,4,Travel Agency,USA
2024-03-04,3,4,Suite,157,1,Online,France
2024-03-04,3,4,Deluxe,298,2,Travel Agency,Japan
2024-03-04,3,4,Deluxe,217,4,Travel Agency,Japan
2024-03-04,3,4,Single,93,3,Walk-in,Germany
2024-03-04,3,4,Double,86,5,Travel Agency,France
2024-03-04,3,4,Suite,289,1,Corporate,UK
2024-03-04,3,4,Double,115,5,Travel Agency,France
2024-03-04,3,4,Suite,217,5,Online,India
2024-03-04,3,4,Single,87,5,Travel Agency,India
2024-03-04,3,4,Double,150,5,Online,USA
2024-03-04,3,4,Deluxe,260,4,Online,UK
2024-03-05,3,5,Single,87,5,Travel Agency,Australia
2024-03-05,3,5,Double,84,3,Walk-in,Germany
2024-03-05,3,5,Deluxe,318,2,Online,UK
2024-03-05,3,5,Single,71,4,Online,Canada
2024-03-05,3,5,Single,64,2,Online,India
2024-03-05,3,5,Suite,229,4,Online,UK
2024-03-05,3,5,Single,78,3,Online,Japan
2024-03-05,3,5,Suite,201,1,Corporate,Canada
2024-03-05,3,5,Single,56,2,Online,Japan
2024-03-05,3,5,Deluxe,308,4,Travel Agency,India
2024-03-05,3,5,Suite,271,5,Online,Australia
2024-03-05,3,5,Suite,249,5,Corporate,Germany
2024-03-05,3,5,Deluxe,241,3,Travel Agency,Japan
2024-03-05,3,5,Double,150,1,Corporate,Germany
2024-03-05,3,5,Double,80,4,Walk-in,Germany
2024-03-05,3,5,Deluxe,275,1,Online,Germany
2024-03-05,3,5,Deluxe,370,1,Travel Agency,Germany
2024-03-05,3,5,Deluxe,362,4,Walk-in,Canada
2024-03-05,3,5,Suite,258,3,Travel Agency,Australia
2024-03-05,3,5,Deluxe,241,1,Online,UK
2024-03-06,3,6,Double,146,2,Walk-in,USA
2024-03-06,3,6,Double,94,3,Walk-in,USA
2024-03-06,3,6,Double,136,3,Corporate,Germany
2024-03-06,3,6,Deluxe,342,3,Travel Agency,Japan
2024-03-06,3,6,Deluxe,343,5,Online,France
2024-03-06,3,6,Deluxe,272,4,Walk-in,USA
2024-03-06,3,6,Suite,251,5,Travel Agency,Australia
2024-03-06,3,6,Deluxe,305,1,Online,France
2024-03-06,3,6,Deluxe,344,3,Corporate,India
2024-03-06,3,6,Deluxe,200,4,Walk-in,India
2024-03-06,3,6,Deluxe,237,4,Walk-in,UK
2024-03-06,3,6,Single,94,2,Walk-in,USA
2024-03-06,3,6,Single,79,1,Online,USA
2024-03-06,3,6,Deluxe,262,5,Walk-in,Germany
2024-03-07,3,7,Suite,181,4,Corporate,Australia
2024-03-07,3,7,Deluxe,228,2,Corporate,Japan
2024-03-07,3,7,Double,133,1,Online,UK
2024-03-07,3,7,Double,111,1,Travel Agency,Japan
2024-03-07,3,7,Single,83,2,Online,UK
2024-03-07,3,7,Double,114,3,Travel Agency,Canada
2024-03-07,3,7,Suite,251,4,Travel Agency,Australia
2024-03-07,3,7,Deluxe,214,4,Travel Agency,Germany
2024-03-07,3,7,Deluxe,267,5,Walk-in,UK
2024-03-07,3,7,Double,111,5,Walk-in,Germany
2024-03-07,3,7,Single,61,4,Corporate,France
2024-03-07,3,7,Single,92,1,Online,Canada
2024-03-07,3,7,Deluxe,322,2,Walk-in,Japan
2024-03-07,3,7,Suite,204,4,Travel Agency,USA
2024-03-07,3,7,Deluxe,314,2,Travel Agency,UK
2024-03-08,3,8,Suite,269,5,Corporate,India
2024-03-08,3,8,Single,96,4,Online,Germany
2024-03-08,3,8,Suite,246,5,Travel Agency,USA
2024-03-08,3,8,Suite,246,1,Online,Germany
2024-03-08,3,8,Suite,266,5,Travel Agency,France
2024-03-08,3,8,Single,89,4,Walk-in,Germany
2024-03-08,3,8,Double,115,3,Walk-in,Canada
2024-03-08,3,8,Single,95,1,Online,India
2024-03-08,3,8,Double,134,1,Walk-in,UK
2024-03-08,3,8,Deluxe,368,2,Walk-in,Germany
2024-03-08,3,8,Deluxe,395,1,Corporate,USA
2024-03-08,3,8,Suite,287,5,Walk-in,UK
2024-03-08,3,8,Suite,209,1,Travel Agency,Australia
2024-03-08,3,8,Single,66,4,Online,Canada
2024-03-08,3,8,Double,99,1,Travel Agency,Germany
2024-03-08,3,8,Suite,274,3,Corporate,Japan
2024-03-08,3,8,Double,120,2,Corporate,USA
2024-03-08,3,8,Deluxe,278,1,Online,India
2024-03-09,3,9,Suite,189,2,Online,France
2024-03-09,3,9,Deluxe,385,3,Walk-in,India
2024-03-09,3,9,Double,104,5,Travel Agency,Canada
2024-03-09,3,9,Suite,206,2,Online,France
2024-03-09,3,9,Deluxe,391,4,Travel Agency,Canada
2024-03-09,3,9,Double,98,1,Online,Germany
2024-03-09,3,9,Deluxe,324,2,Travel Agency,Canada
2024-03-09,3,9,Deluxe,329,5,Corporate,USA
2024-03-09,3,9,Double,97,5,Walk-in,Australia
2024-03-09,3,9,Single,85,4,Corporate,France
2024-03-09,3,9,Deluxe,286,3,Online,Canada
2024-03-09,3,9,Double,134,3,Walk-in,India
2024-03-09,3,9,Suite,300,3,Walk-in,Germany
2024-03-09,3,9,Deluxe,274,4,Online,UK
2024-03-09,3,9,Double,101,3,Travel Agency,Germany
2024-03-09,3,9,Deluxe,258,4,Walk-in,Japan
2024-03-10,3,10,Suite,242,3,Travel Agency,Australia
2024-03-10,3,10,Single,83,1,Travel Agency,Australia
2024-03-10,3,10,Suite,283,3,Walk-in,USA
2024-03-10,3,10,Deluxe,258,4,Travel Agency,Japan
2024-03-10,3,10,Deluxe,301,3,Corporate,India
2024-03-10,3,10,Suite,272,1,Corporate,India
2024-03-10,3,10,Single,52,5,Walk-in,Canada
